,CnBio_ID,Donation_Score,Volunteering_Score,Engagement_Score
13854,201619448,0.0,0.0,0.0
13855,201516244,0.0,0.0,0.0
13856,2739,0.0,0.0,0.0
13857,2662,0.0,0.0,0.0
13858,6926,0.0,0.0,0.0
13859,201618837,0.0,0.0,0.0
13860,201414245,0.0,0.0,0.0
13861,3989,0.0,0.0,0.0
13862,8455,0.0,0.0,0.0
13863,3500,0.0,0.0,0.0
13864,299,0.0,0.0,0.0
13865,3060,0.0,0.0,0.0
13866,201517157,0.0,0.0,0.0
13867,201413265,0.0,0.0,0.0
13868,4794,0.0,0.0,0.0
13869,201620230,0.0,0.0,0.0
13870,202231423,2.4000000000000004,0.0,1.2000000000000002
13871,2769,0.0,0.0,0.0
13872,201413231,0.0,0.0,0.0
13873,2927,0.0,0.0,0.0
13874,201822241,0.0,0.0,0.0
13875,201927139,2.5,0.0,1.25
13876,202130928,2.0,0.0,1.0
13877,201311709,0.0,0.0,0.0
13878,201721863,0.0,0.0,0.0
13879,201619954,0.0,0.0,0.0
13880,201721999,0.0,0.0,0.0
13881,202130969,2.6,0.0,1.3
13882,201413916,0.0,0.0,0.0
13883,202129663,0.0,0.0,0.0
13884,7914,0.0,0.0,0.0
13885,201618751,0.0,0.0,0.0
13886,202029592,2.4,0.0,1.2
13887,7583,0.0,0.0,0.0
13888,201924484,0.0,0.0,0.0
13889,202231465,3.5999999999999996,0.0,1.7999999999999998
13890,201721512,0.0,0.0,0.0
13891,202130827,0.0,0.0,0.0
13892,6198,0.0,0.0,0.0
13893,1490,0.0,0.0,0.0
13894,7432,0.0,0.0,0.0
13895,201721227,8.2,2.8,5.5
13896,8445,0.0,0.0,0.0
13897,201925780,0.0,0.0,0.0
13898,201517388,0.0,0.0,0.0
13899,201413987,0.0,0.0,0.0
13900,202029620,6.2,0.0,3.1
13901,201923878,0.0,0.0,0.0
13902,201413345,0.0,0.0,0.0
13903,9753,0.0,0.0,0.0
13904,201927111,0.0,0.0,0.0
13905,201412855,3.4,0.0,1.7
13906,3113,0.0,0.0,0.0
13907,4645,0.0,0.0,0.0
13908,8963,6.0,0.0,3.0
13909,201620124,0.0,0.0,0.0
13910,3146,1.2000000000000002,0.0,0.6000000000000001
13911,201517153,0.0,0.0,0.0
13912,201414759,0.0,0.0,0.0
13913,201516752,0.0,0.0,0.0
13914,201414675,0.0,0.0,0.0
13915,201412764,0.0,0.0,0.0
13916,201619199,0.0,0.0,0.0
13917,201412628,0.0,0.0,0.0
13918,201414929,0.0,0.0,0.0
13919,201310351,0.0,0.0,0.0
13920,201721550,0.0,0.0,0.0
13921,201619516,0.0,0.0,0.0
13922,202029175,5.4,0.0,2.7
13923,201823444,0.0,0.0,0.0
13924,2576,0.0,0.0,0.0
13925,8056,0.0,0.0,0.0
13926,202029088,0.0,0.0,0.0
13927,201517113,0.0,0.0,0.0
13928,201619027,0.0,0.0,0.0
13929,201311857,0.0,0.0,0.0
13930,201516184,0.0,0.0,0.0
13931,202130438,0.0,0.0,0.0
13932,8295,0.0,0.0,0.0
13933,7701,0.0,0.0,0.0
13934,201822744,0.0,0.0,0.0
13935,201926996,0.0,0.0,0.0
13936,201619786,0.0,0.0,0.0
13937,201516976,0.0,0.0,0.0
13938,201516670,0.0,0.0,0.0
13939,202130331,1.9,0.0,0.95
13940,201924065,0.0,0.0,0.0
13941,202129927,4.0,0.0,2.0
13942,202231030,0.0,0.0,0.0
13943,202130030,2.5999999999999996,0.0,1.2999999999999998
13944,202332209,3.2,0.0,1.6
13945,201619663,0.0,0.0,0.0
13946,201618988,0.0,0.0,0.0
13947,201620270,6.8,0.0,3.4
13948,201515662,0.0,0.0,0.0
13949,201619013,0.0,0.0,0.0
13950,201620228,0.0,0.0,0.0
13951,201413646,0.0,0.0,0.0
13952,201618601,0.0,0.0,0.0
13953,201515227,0.0,0.0,0.0
13954,9373,5.2,0.0,2.6
13955,201516713,0.0,0.0,0.0
13956,276,0.0,0.0,0.0
13957,201515428,0.0,0.0,0.0
13958,6381,0.0,0.0,0.0
13959,201517141,0.0,0.0,0.0
13960,201618465,0.0,0.0,0.0
13961,201822741,0.0,0.0,0.0
13962,201517855,0.0,0.0,0.0
13963,8405,0.0,0.0,0.0
13964,202331902,0.0,3.4,1.7
13965,201620258,0.0,0.0,0.0
13966,8428,0.0,0.0,0.0
13967,201923631,0.0,0.0,0.0
13968,201515274,0.0,0.0,0.0
13969,201517828,0.0,0.0,0.0
13970,9989,0.0,0.0,0.0
13971,201822556,0.0,0.0,0.0
13972,202332215,2.6,0.0,1.3
13973,201516067,0.0,0.0,0.0
13974,202028917,0.0,0.0,0.0
13975,202332196,2.9,0.0,1.45
13976,201414479,0.0,0.0,0.0
13977,201823292,0.0,0.0,0.0
13978,201516985,0.0,0.0,0.0
13979,201414538,0.0,0.0,0.0
13980,201517856,0.0,0.0,0.0
13981,202130687,0.0,0.0,0.0
13982,201618728,0.0,0.0,0.0
13983,201415098,0.0,0.0,0.0
13984,201926885,0.0,0.0,0.0
13985,201515783,0.0,0.0,0.0
13986,201517573,0.0,0.0,0.0
13987,201619109,0.0,0.0,0.0
13988,6251,0.0,0.0,0.0
13989,201928871,0.0,0.0,0.0
13990,201822981,0.0,0.0,0.0
13991,201414887,0.0,0.0,0.0
13992,201414581,0.0,0.0,0.0
13993,201413760,0.0,0.0,0.0
13994,201517246,0.0,0.0,0.0
13995,201516916,0.0,0.0,0.0
13996,6993,0.0,0.0,0.0
13997,5100,0.0,0.0,0.0
13998,201618359,0.0,0.0,0.0
13999,201823033,0.0,0.0,0.0
14000,201518030,0.0,0.0,0.0
14001,201515373,0.0,0.0,0.0
14002,201620076,0.0,0.0,0.0
14003,201415001,0.0,0.0,0.0
14004,202130828,0.0,0.0,0.0
14005,201619576,0.0,0.0,0.0
14006,201618253,0.0,0.0,0.0
14007,2609,0.0,0.0,0.0
14008,3180,0.0,0.0,0.0
14009,201721263,0.0,0.0,0.0
14010,201619712,0.0,0.0,0.0
14011,201412566,3.6,0.0,1.8
14012,201515536,0.0,0.0,0.0
14013,201924147,0.0,0.0,0.0
14014,417,0.0,0.0,0.0
14015,201414993,0.0,0.0,0.0
14016,201415125,0.0,0.0,0.0
14017,201720507,0.0,0.0,0.0
14018,202231502,2.7,0.0,1.35
14019,201822699,0.0,0.0,0.0
14020,201414300,0.0,0.0,0.0
14021,201515642,0.0,0.0,0.0
14022,201413718,0.0,0.0,0.0
14023,201721230,0.0,0.0,0.0
14024,201413903,0.0,0.0,0.0
14025,1436,0.0,0.0,0.0
14026,202130202,0.0,0.0,0.0
14027,361,0.0,0.0,0.0
14028,201924489,3.6,0.0,1.8
14029,202231640,0.0,0.0,0.0
14030,201923618,0.0,0.0,0.0
14031,201415106,0.0,0.0,0.0
14032,201618219,0.0,0.0,0.0
14033,201720462,0.0,0.0,0.0
14034,9900,0.0,0.0,0.0
14035,9705,0.0,0.0,0.0
14036,202231354,2.2,0.0,1.1
14037,201414921,0.0,0.0,0.0
14038,202130957,1.7000000000000002,0.0,0.8500000000000001
14039,201924535,0.0,0.0,0.0
14040,5046,0.0,0.0,0.0
14041,201413386,0.0,0.0,0.0
14042,201517378,0.0,0.0,0.0
14043,6992,0.0,0.0,0.0
14044,5954,0.0,0.0,0.0
14045,201415077,0.0,0.0,0.0
14046,201518035,1.7999999999999998,0.0,0.8999999999999999
14047,7474,0.0,0.0,0.0
14048,201823217,0.0,0.0,0.0
14049,14024,3.7,0.0,1.85
14050,202231222,4.2,0.0,2.1
14051,202231424,2.7,0.0,1.35
14052,201517419,0.0,0.0,0.0
14053,9861,5.4,0.0,2.7
14054,201311642,0.0,0.0,0.0
14055,201413881,0.0,0.0,0.0
14056,9716,0.0,0.0,0.0
14057,201619539,0.0,0.0,0.0
14058,4671,0.0,0.0,0.0
14059,201412430,0.0,0.0,0.0
14060,202029415,0.0,0.0,0.0
14061,201720340,0.0,0.0,0.0
14062,202130888,0.0,0.0,0.0
14063,201516839,0.0,0.0,0.0
14064,201413111,0.0,0.0,0.0
14065,7399,0.0,0.0,0.0
14066,201925108,0.0,0.0,0.0
14067,202231116,0.0,0.0,0.0
14068,8410,0.0,0.0,0.0
14069,201516789,0.0,0.0,0.0
14070,9492,0.0,0.0,0.0
14071,201414394,0.0,0.0,0.0
14072,201517114,0.0,0.0,0.0
14073,201927715,0.0,0.0,0.0
14074,201618933,0.0,0.0,0.0
14075,201414029,0.0,0.0,0.0
14076,7864,0.0,0.0,0.0
14077,201414962,0.0,0.0,0.0
14078,202130647,0.0,0.0,0.0
14079,202231859,3.4,0.0,1.7
14080,201413562,0.0,0.0,0.0
14081,201925629,0.0,0.0,0.0
14082,202231645,0.0,5.8,2.9
14083,201620027,0.0,0.0,0.0
14084,202130560,2.7,0.0,1.35
14085,201516979,0.0,0.0,0.0
14086,201618451,0.0,0.0,0.0
14087,201414875,0.0,0.0,0.0
14088,201822708,0.0,0.0,0.0
14089,201619086,0.0,0.0,0.0
14090,8836,0.0,0.0,0.0
14091,201923560,0.0,0.0,0.0
14092,201618827,0.0,0.0,0.0
14093,202231890,0.0,6.4,3.2
14094,201413479,0.0,0.0,0.0
14095,6425,0.0,0.0,0.0
14096,9557,0.0,0.0,0.0
14097,201822907,0.0,0.0,0.0
14098,201412129,0.0,0.0,0.0
14099,201822728,0.0,0.0,0.0
14100,4970,0.0,0.0,0.0
14101,201516777,0.0,0.0,0.0
14102,201414742,0.0,0.0,0.0
14103,7820,0.0,0.0,0.0
14104,201618569,0.0,0.0,0.0
14105,201927314,0.0,0.0,0.0
14106,201517065,0.0,0.0,0.0
14107,6240,0.0,0.0,0.0
14108,202332175,2.9,0.0,1.45
14109,6906,0.0,0.0,0.0
14110,201823100,0.0,0.0,0.0
14111,201822446,0.0,0.0,0.0
14112,201619519,0.0,0.0,0.0
14113,201516083,0.0,0.0,0.0
14114,202332233,4.0,0.0,2.0
14115,201619941,0.0,0.0,0.0
14116,201515748,0.0,0.0,0.0
14117,6933,0.0,0.0,0.0
14118,201413301,0.0,0.0,0.0
14119,8744,0.0,0.0,0.0
14120,5571,0.0,0.0,0.0
14121,201517670,0.0,0.0,0.0
14122,6255,0.0,0.0,0.0
14123,202029106,2.8000000000000003,0.0,1.4000000000000001
14124,7796,0.0,0.0,0.0
14125,201822119,0.0,0.0,0.0
14126,201414435,0.0,0.0,0.0
14127,201413749,0.0,0.0,0.0
14128,201619699,0.0,0.0,0.0
14129,201414725,0.0,0.0,0.0
14130,201618120,0.0,0.0,0.0
14131,201619526,0.0,0.0,0.0
14132,202332224,2.6,0.0,1.3
14133,201923796,0.0,0.0,0.0
14134,8386,0.0,0.0,0.0
14135,201516774,0.0,0.0,0.0
14136,202231355,4.0,0.0,2.0
14137,201412611,0.0,0.0,0.0
14138,201923916,0.0,0.0,0.0
14139,201413009,0.0,0.0,0.0
14140,201516079,0.0,0.0,0.0
14141,201517502,0.0,0.0,0.0
14142,201412607,0.0,0.0,0.0
14143,201516763,0.0,0.0,0.0
14144,202231536,0.0,0.0,0.0
14145,202029431,5.0,0.0,2.5
14146,8938,0.0,0.0,0.0
14147,5871,0.0,0.0,0.0
14148,201515461,0.0,0.0,0.0
14149,201619075,0.0,0.0,0.0
14150,1813,0.0,0.0,0.0
14151,8880,0.0,0.0,0.0
14152,95,0.0,0.0,0.0
14153,202029154,4.2,0.0,2.1
14154,201310194,7.1,0.0,3.55
14155,201515992,0.0,0.0,0.0
14156,201311413,0.0,0.0,0.0
14157,201517353,0.0,0.0,0.0
14158,202029504,0.0,0.0,0.0
14159,201822299,0.0,0.0,0.0
14160,201517779,0.0,0.0,0.0
14161,9902,0.0,0.0,0.0
14162,8351,0.0,0.0,0.0
14163,8776,0.0,0.0,0.0
14164,201620168,0.0,0.0,0.0
14165,201927566,0.0,0.0,0.0
14166,201822155,0.0,0.0,0.0
14167,201413910,0.0,0.0,0.0
14168,201516411,0.0,0.0,0.0
14169,8808,0.0,0.0,0.0
14170,201619982,0.0,0.0,0.0
14171,201516647,0.0,0.0,0.0
14172,201515197,0.0,0.0,0.0
14173,202130264,3.7,0.0,1.85
14174,201618996,0.0,0.0,0.0
14175,201923537,4.1000000000000005,2.1999999999999997,3.1500000000000004
14176,201515354,0.0,0.0,0.0
14177,201516330,0.0,0.0,0.0
14178,201515901,0.0,0.0,0.0
14179,201620281,0.0,0.0,0.0
14180,9665,0.0,0.0,0.0
14181,202130533,3.0,0.0,1.5
14182,202130195,3.7,0.0,1.85
14183,201310146,0.0,0.0,0.0
14184,201823290,0.0,0.0,0.0
14185,201619761,0.0,0.0,0.0
14186,201618697,0.0,0.0,0.0
14187,1862,0.0,0.0,0.0
14188,201720717,0.0,0.0,0.0
14189,201722054,0.0,0.0,0.0
14190,202129748,0.0,0.0,0.0
14191,201414499,0.0,0.0,0.0
14192,202231760,0.0,1.6,0.8
14193,6897,0.0,0.0,0.0
14194,201619196,0.0,0.0,0.0
14195,201517879,0.0,0.0,0.0
14196,201618326,0.0,0.0,0.0
14197,344,0.0,0.0,0.0
14198,201414805,0.0,0.0,0.0
14199,7486,0.0,0.0,0.0
14200,202332144,2.9,0.0,1.45
14201,8767,0.0,0.0,0.0
14202,201619348,0.0,0.0,0.0
14203,6949,0.0,0.0,0.0
14204,8453,0.0,0.0,0.0
14205,202332141,2.6,0.0,1.3
14206,201927100,0.0,0.0,0.0
14207,201924067,0.0,0.0,0.0
14208,201619272,0.0,0.0,0.0
14209,202231475,2.4000000000000004,0.0,1.2000000000000002
14210,201516782,0.0,0.0,0.0
14211,201516285,0.0,0.0,0.0
14212,201618596,0.0,0.0,0.0
14213,201517583,0.0,0.0,0.0
14214,201414994,0.0,0.0,0.0
14215,201927938,0.0,0.0,0.0
14216,4981,0.0,0.0,0.0
14217,201517115,0.0,0.0,0.0
14218,8184,0.0,0.0,0.0
14219,6741,0.0,0.0,0.0
14220,201515608,0.0,0.0,0.0
14221,201620204,0.0,0.0,0.0
14222,202131017,2.0,0.0,1.0
14223,201618721,0.0,0.0,0.0
14224,201414238,0.0,0.0,0.0
14225,201311336,0.0,0.0,0.0
14226,201618742,0.0,0.0,0.0
14227,201618371,0.0,0.0,0.0
14228,1255,0.0,0.0,0.0
14229,201414613,0.0,0.0,0.0
14230,202129715,0.0,0.0,0.0
14231,201927760,0.0,0.0,0.0
14232,201515975,0.0,0.0,0.0
14233,4858,0.0,0.0,0.0
14234,202029249,0.7,0.0,0.35
14235,2623,0.0,0.0,0.0
14236,201413705,0.0,0.0,0.0
14237,201516722,0.0,0.0,0.0
14238,201515506,0.0,0.0,0.0
14239,7807,2.8,0.0,1.4
14240,201515505,0.0,0.0,0.0
14241,201721333,0.0,0.0,0.0
14242,9775,0.0,0.0,0.0
14243,201618671,0.0,0.0,0.0
14244,201516291,0.0,0.0,0.0
14245,202231548,0.0,0.0,0.0
14246,202231064,8.399999999999999,0.0,4.199999999999999
14247,201310171,4.8,0.0,2.4
14248,201414643,0.0,0.0,0.0
14249,202130521,2.7,0.0,1.35
14250,9679,0.0,0.0,0.0
14251,201516671,0.0,0.0,0.0
14252,201412516,0.0,0.0,0.0
14253,201413206,0.0,0.0,0.0
14254,201721622,0.0,0.0,0.0
14255,9957,0.0,0.0,0.0
14256,201924153,0.0,0.0,0.0
14257,6287,0.0,0.0,0.0
14258,202029360,1.0,0.0,0.5
14259,201618865,0.0,0.0,0.0
14260,201311580,0.0,0.0,0.0
14261,2695,0.0,0.0,0.0
14262,201517554,0.0,0.0,0.0
14263,201517116,0.0,0.0,0.0
14264,201822861,0.0,0.0,0.0
14265,201926987,0.0,0.0,0.0
14266,201822833,0.0,0.0,0.0
14267,201414610,0.0,0.0,0.0
14268,201618445,0.0,0.0,0.0
14269,201620294,0.0,0.0,0.0
14270,6910,0.0,0.0,0.0
14271,201928893,0.0,0.0,0.0
14272,202130346,1.6,0.0,0.8
14273,7843,0.0,0.0,0.0
14274,201925918,0.0,0.0,0.0
14275,201515178,0.0,0.0,0.0
14276,201822590,0.0,0.0,0.0
14277,201619777,0.0,0.0,0.0
14278,202130726,2.0999999999999996,0.0,1.0499999999999998
14279,5070,0.0,0.0,0.0
14280,202231056,0.0,4.6000000000000005,2.3000000000000003
14281,201618633,0.0,0.0,0.0
14282,201925906,0.0,0.0,0.0
14283,201721870,0.0,0.0,0.0
14284,201517892,0.0,0.0,0.0
14285,201413190,0.0,0.0,0.0
14286,201413171,0.0,0.0,0.0
14287,201619068,0.0,0.0,0.0
14288,201517756,0.0,0.0,0.0
14289,201310305,0.0,0.0,0.0
14290,201516917,0.0,0.0,0.0
14291,201823391,0.0,0.0,0.0
14292,201720489,0.0,0.0,0.0
14293,201516109,0.0,0.0,0.0
14294,201515554,0.0,0.0,0.0
14295,201414672,1.7000000000000002,0.0,0.8500000000000001
14296,201924390,0.0,0.0,0.0
14297,201720534,0.0,0.0,0.0
14298,201925787,0.0,0.0,0.0
14299,201414388,0.0,0.0,0.0
14300,201923823,0.0,0.0,0.0
14301,8721,0.0,0.0,0.0
14302,201618364,0.0,0.0,0.0
14303,4959,0.0,0.0,0.0
14304,201925873,0.0,0.0,0.0
14305,201515370,0.0,0.0,0.0
14306,202332139,2.6,0.0,1.3
14307,201618599,0.0,0.0,0.0
14308,201619136,0.0,0.0,0.0
14309,201620278,0.0,0.0,0.0
14310,202130540,3.6,0.0,1.8
14311,201515651,0.0,0.0,0.0
14312,201925844,0.0,0.0,0.0
14313,201618324,0.0,0.0,0.0
14314,201310251,0.0,0.0,0.0
14315,201517744,0.0,0.0,0.0
14316,201515317,0.0,0.0,0.0
14317,202028915,0.0,0.0,0.0
14318,201928100,0.0,0.0,0.0
14319,202029019,0.0,0.0,0.0
14320,202130809,0.0,0.0,0.0
14321,201924261,1.2000000000000002,0.0,0.6000000000000001
14322,201823103,0.0,0.0,0.0
14323,201822279,0.0,0.0,0.0
14324,201517013,0.0,0.0,0.0
14325,202332053,0.0,0.4,0.2
14326,201927960,0.0,0.0,0.0
14327,201926005,0.0,0.0,0.0
14328,201515556,0.0,0.0,0.0
14329,201414632,0.0,0.0,0.0
14330,201413610,0.0,0.0,0.0
14331,201619380,0.0,0.0,0.0
14332,202129804,0.0,0.0,0.0
14333,201620160,0.0,0.0,0.0
14334,201925564,0.0,0.0,0.0
14335,2846,0.0,0.0,0.0
14336,201517431,0.0,0.0,0.0
14337,201618310,0.0,0.0,0.0
14338,201515587,0.0,0.0,0.0
14339,202130648,0.0,0.0,0.0
14340,202332112,2.9,0.0,1.45
14341,202130649,0.0,0.0,0.0
14342,202130889,0.0,2.8,1.4
14343,747,0.0,0.0,0.0
14344,201721856,0.0,0.0,0.0
14345,202029477,4.4,0.0,2.2
14346,201515822,0.0,0.0,0.0
14347,201925503,0.0,0.0,0.0
14348,202130279,0.0,0.0,0.0
14349,201517492,0.0,0.0,0.0
14350,202231696,0.0,3.9999999999999996,1.9999999999999998
14351,201413146,0.0,0.0,0.0
14352,202130139,2.3,0.0,1.15
14353,1321,0.0,0.0,0.0
14354,201720637,0.0,0.0,0.0
14355,202130408,2.2,0.0,1.1
14356,7504,0.0,0.0,0.0
14357,4590,0.0,0.0,0.0
14358,201516370,0.0,0.0,0.0
14359,5400,0.0,0.0,0.0
14360,201620280,0.0,0.0,0.0
14361,2894,0.0,0.0,0.0
14362,201516759,0.0,0.0,0.0
14363,2640,0.0,0.0,0.0
14364,201925946,0.0,0.0,0.0
14365,201414917,0.0,0.0,0.0
14366,9101,7.800000000000001,0.0,3.9000000000000004
14367,202231559,0.0,0.0,0.0
14368,1741,0.0,0.0,0.0
14369,201413133,0.0,0.0,0.0
14370,1786,0.0,0.0,0.0
14371,201619021,0.0,0.0,0.0
14372,1831,0.0,0.0,0.0
14373,201413581,0.0,0.0,0.0
14374,202331901,0.0,3.4,1.7
14375,4342,0.0,0.0,0.0
14376,201928078,2.1999999999999997,0.0,1.0999999999999999
14377,6146,0.0,0.0,0.0
14378,201311696,0.0,0.0,0.0
14379,75,0.0,0.0,0.0
14380,201517129,0.0,0.0,0.0
14381,201413645,0.0,0.0,0.0
14382,202130406,2.2,0.0,1.1
14383,201311819,0.0,0.0,0.0
14384,201517290,0.0,0.0,0.0
14385,178,0.0,0.0,0.0
14386,201517870,0.0,0.0,0.0
14387,201618660,0.0,0.0,0.0
14388,201721831,0.0,0.0,0.0
14389,201822811,0.0,0.0,0.0
14390,202129911,5.200000000000001,0.0,2.6000000000000005
14391,202231326,3.7,0.0,1.85
14392,447,0.0,0.0,0.0
14393,3682,0.0,0.0,0.0
14394,201924613,7.3,0.0,3.65
14395,6771,0.0,0.0,0.0
14396,201413023,0.0,0.0,0.0
14397,202130576,2.7,0.0,1.35
14398,201720537,5.1,0.0,2.55
14399,201619823,0.0,0.0,0.0
14400,734,0.0,0.0,0.0
14401,201924178,0.0,0.0,0.0
14402,201620041,0.0,0.0,0.0
14403,2102,0.0,0.0,0.0
14404,201620033,0.0,0.0,0.0
14405,201412615,0.0,0.0,0.0
14406,201412408,0.0,0.0,0.0
14407,201517284,0.0,0.0,0.0
14408,202231186,0.0,0.0,0.0
14409,201517472,0.0,0.0,0.0
14410,201924532,0.0,0.0,0.0
14411,202129781,0.0,0.0,0.0
14412,201517857,0.0,0.0,0.0
14413,201517873,0.0,0.0,0.0
14414,201311750,0.0,0.0,0.0
14415,201311278,0.0,0.0,0.0
14416,202231726,1.7000000000000002,0.0,0.8500000000000001
14417,201721889,0.0,0.0,0.0
14418,4755,0.0,0.0,0.0
14419,6747,0.0,0.0,0.0
14420,201925770,0.0,0.0,0.0
14421,201927072,0.0,0.0,0.0
14422,201515427,0.0,0.0,0.0
14423,201618171,0.0,0.0,0.0
14424,9620,0.0,0.0,0.0
14425,201516120,0.0,0.0,0.0
14426,202231177,0.0,0.0,0.0
14427,201415094,0.0,0.0,0.0
14428,201618314,0.0,0.0,0.0
14429,5760,8.0,0.0,4.0
14430,201414037,0.0,0.0,0.0
14431,202130323,1.8,0.0,0.9
14432,201619464,0.0,0.0,0.0
14433,202131006,0.0,0.0,0.0
14434,201928104,5.0,0.0,2.5
14435,201414927,0.0,0.0,0.0
14436,202231834,3.4,0.0,1.7
14437,202231697,0.0,3.9999999999999996,1.9999999999999998
14438,202332097,3.4,0.0,1.7
14439,201927138,0.0,0.0,0.0
14440,201517858,0.0,0.0,0.0
14441,201414128,0.0,0.0,0.0
14442,201412118,0.0,0.0,0.0
14443,202231196,3.9000000000000004,0.0,1.9500000000000002
14444,201618700,0.0,0.0,0.0
14445,201721395,0.0,0.0,0.0
14446,201413835,0.0,0.0,0.0
14447,201517044,0.0,0.0,0.0
14448,202130276,8.6,0.0,4.3
14449,9839,0.0,0.0,0.0
14450,9950,0.0,0.0,0.0
14451,202231441,2.7,0.0,1.35
14452,201619538,0.0,0.0,0.0
14453,201412546,0.0,0.0,0.0
14454,202231162,0.0,5.8,2.9
14455,202029075,0.0,0.0,0.0
14456,7153,0.0,0.0,0.0
14457,201618309,0.0,0.0,0.0
14458,201517500,0.0,0.0,0.0
14459,201618510,0.0,0.0,0.0
14460,201414494,0.0,0.0,0.0
14461,201923681,0.0,0.0,0.0
14462,201515840,0.0,0.0,0.0
14463,202130045,2.5999999999999996,0.0,1.2999999999999998
14464,201515206,0.0,0.0,0.0
14465,201823105,0.0,0.0,0.0
14466,201414723,0.0,0.0,0.0
14467,201517272,0.0,0.0,0.0
14468,202130730,2.4,0.0,1.2
14469,202130714,2.7,0.0,1.35
14470,201413609,0.0,0.0,0.0
14471,201414153,0.0,0.0,0.0
14472,202231425,2.4000000000000004,0.0,1.2000000000000002
14473,202332054,0.0,0.4,0.2
14474,2951,0.0,0.0,0.0
14475,201618222,0.0,0.0,0.0
14476,202028903,4.1000000000000005,0.0,2.0500000000000003
14477,201516047,0.0,0.0,0.0
14478,201620255,0.0,0.0,0.0
14479,201311722,0.0,0.0,0.0
14480,201619719,0.0,0.0,0.0
14481,201928032,0.0,0.0,0.0
14482,202231761,0.0,1.6,0.8
14483,201720404,0.0,0.0,0.0
14484,201923517,0.0,0.0,0.0
14485,201721759,0.0,0.0,0.0
14486,201414118,0.0,0.0,0.0
14487,201414227,0.0,0.0,0.0
14488,202130324,1.6,0.0,0.8
14489,201415057,0.0,0.0,0.0
14490,202332246,0.0,0.0,0.0
14491,201619993,0.0,0.0,0.0
14492,2853,0.0,0.0,0.0
14493,3740,0.0,0.0,0.0
14494,201822431,0.0,0.0,0.0
14495,6247,0.0,0.0,0.0
14496,201720476,0.0,0.0,0.0
14497,201414666,0.0,0.0,0.0
14498,201414002,0.0,0.0,0.0
14499,201923499,0.0,0.0,0.0
14500,202029005,0.0,0.0,0.0
14501,201516619,0.0,0.0,0.0
14502,6972,0.0,0.0,0.0
14503,201927985,0.0,0.0,0.0
14504,201413779,0.0,0.0,0.0
14505,202029202,1.5999999999999999,0.0,0.7999999999999999
14506,202231698,0.0,3.9999999999999996,1.9999999999999998
14507,7893,0.0,0.0,0.0
14508,201310278,0.0,0.0,0.0
14509,202130554,2.0999999999999996,0.0,1.0499999999999998
14510,201925635,0.0,0.0,0.0
14511,9584,0.0,0.0,0.0
14512,202231442,3.3,0.0,1.65
14513,202029000,6.1,0.0,3.05
14514,201923911,0.0,0.0,0.0
14515,201311676,0.0,0.0,0.0
14516,9796,0.0,0.0,0.0
14517,201412596,0.0,0.0,0.0
14518,201515797,0.0,0.0,0.0
14519,201413069,0.0,0.0,0.0
14520,201923527,0.0,0.0,0.0
14521,202130558,2.4,0.0,1.2
14522,202131010,0.0,0.0,0.0
14523,9569,0.0,0.0,0.0
14524,201414511,0.0,0.0,0.0
14525,201823107,0.0,0.0,0.0
14526,7641,0.0,0.0,0.0
14527,201516996,0.0,0.0,0.0
14528,201925785,6.5,0.0,3.25
14529,202231380,2.8,0.0,1.4
14530,2788,0.0,0.0,0.0
14531,201619973,2.0999999999999996,0.0,1.0499999999999998
14532,201619149,0.0,0.0,0.0
14533,201412610,2.4,0.0,1.2
14534,201412223,0.0,0.0,0.0
14535,201412206,0.0,0.0,0.0
14536,201619049,0.0,0.0,0.0
14537,2844,0.0,0.0,0.0
14538,201310175,5.7,0.0,2.85
14539,202130742,2.0999999999999996,0.0,1.0499999999999998
14540,201516301,0.0,0.0,0.0
14541,201924453,0.0,0.0,0.0
14542,201927097,0.0,0.0,0.0
14543,201516510,0.0,0.0,0.0
14544,8213,0.0,0.0,0.0
14545,201924028,3.0,0.0,1.5
14546,201720505,0.0,0.0,0.0
14547,2475,0.0,0.0,0.0
14548,8003,0.0,0.0,0.0
14549,202130929,1.7000000000000002,0.0,0.8500000000000001
14550,201924172,0.0,0.0,0.0
14551,201517515,0.0,0.0,0.0
14552,201517676,0.0,0.0,0.0
14553,202130488,2.5,0.0,1.25
14554,9791,0.0,0.0,0.0
14555,2515,0.0,0.0,0.0
14556,2273,0.0,0.0,0.0
14557,201924359,0.0,0.0,0.0
14558,201515987,0.0,0.0,0.0
14559,201516755,0.0,0.0,0.0
14560,202029396,0.0,0.0,0.0
14561,2625,0.0,0.0,0.0
14562,9168,0.0,0.0,0.0
14563,1673,0.0,0.0,0.0
14564,5029,0.0,0.0,0.0
14565,9440,0.0,0.0,0.0
14566,201618340,0.0,0.0,0.0
14567,201414654,0.0,0.0,0.0
14568,6257,0.0,0.0,0.0
14569,201515328,0.0,0.0,0.0
14570,7609,0.0,0.0,0.0
14571,201618118,0.0,0.0,0.0
14572,201618177,0.0,0.0,0.0
14573,202029580,1.2000000000000002,0.0,0.6000000000000001
14574,201311146,0.0,0.0,0.0
14575,4840,0.0,0.0,0.0
14576,201720573,0.0,0.0,0.0
14577,201515266,0.0,0.0,0.0
14578,201822274,0.0,0.0,0.0
14579,201515306,0.0,0.0,0.0
14580,201619276,0.0,0.0,0.0
